orderId,oldCentre,newCentre
01HRWAGND2VRK73H9DBC4WPDGJ,ACCRA,KINTAMPO
01HRWAHBA8CE2ZJFDM0WCYPH0K,ACCRA,KINTAMPO
01HRWAY6WHFM9D0P85A4G83XPN,ACCRA,KINTAMPO
01HRWBM0XZTF40B2WRETV7QJFE,TEMA,KINTAMPO
01HRWBPTC5H22QXHD3QVPCA53F,KINTAMPO,KINTAMPO
01HRWBQV45X3J7X5ABNX7NNEDG,ACCRA,KINTAMPO
01HRWCJ9HG10FJ6ZRT8D7P0QHX,BOLGATANGA,KINTAMPO
01HRYZMP2PE2Y5JFEWERD16Y5T,ACCRA,KINTAMPO
01HRWCTFJ47H02WB91KJ9ETP2D,BOLGATANGA,KINTAMPO
01GM65Y4J6HQ1Z9K8AQ2J8RA92,BOLGATANGA,KINTAMPO
01HRWDA6HP7SZF41XVYKMENQG6,BOLGATANGA,KINTAMPO
01HRWDDXEYKN2CZHGVXC96NY1F,BOLGATANGA,KINTAMPO
01GM65QN802P92HNF7REZ8FQTA,BOLGATANGA,KINTAMPO
01HRY6V3A0KFEPVJJ8GYFV6N8S,ACCRA,KINTAMPO
01HRY77Z5PKKV7MAWFA3123NS7,ACCRA,KINTAMPO
01HRY82266GMD0D8V4E8CB3K5V,TEMA,KINTAMPO
01GM647SAWK75FM1ZZG01BY584,TEMA,KINTAMPO
01HRYZGDJJVZ0NC5HVVSQ30PE5,ACCRA,KINTAMPO
01HRZ1BJ08BTNCCCBM8Z2HCCP3,ACCRA,KINTAMPO
01HRZ1C2ZE5A1S3X1ATBY36YR5,ACCRA,KINTAMPO
01GM5ZH6KJ83QY4RR0VNPSBBZK,KINTAMPO,KINTAMPO
01HS0ZNBG3JX01F5ZQE2R0M8TW,TEMA,KINTAMPO
01HRZ3R2DAQ96ZNX1W365ZRTS7,ACCRA,KINTAMPO
01HRZ3RF22BQF59VXEP3F9EZ6Y,TEMA,KINTAMPO
01HRZ3YSC0ST6PE0M5TWSKVEMQ,ACCRA,KINTAMPO
01HRZ4JQ6CPP1HDEP7JHYWXTMS,ACCRA,KINTAMPO
01HRZ52E8G54FD29B25P33W2A0,ACCRA,KINTAMPO
01HS0KAG9VBGHRPX3EBHBQQVK4,TEMA,KINTAMPO
01GM5VNH9ZKN4TMDZG0G3MFV9C,BOLGATANGA,KINTAMPO
01HS0R2APD7ZZ4JTGPHXX2BV6A,ACCRA,KINTAMPO
01HS0W4KX8GVJFRHBPQ5G4ZSD1,TEMA,KINTAMPO
01HS0Y6FFNDC621F4A8E2771KR,TEMA,KINTAMPO
01GM5TM9DKVZRGV809M7SPMDTV,TEMA,KINTAMPO
01HRZ1RD262TPFJQP6CV5FZS8W,ACCRA,KINTAMPO
01HS0ZSVJ6EKFXXBZ8XFBTQD1M,ACCRA,KINTAMPO
01GM5T5536AQYPXZ126Z3RCYDC,BOLGATANGA,KINTAMPO
01HS11QDGMX4QECEP91HE9BMFX,KINTAMPO,KINTAMPO
01HS155A80G6771TA5SHAGYQJ1,ACCRA,KINTAMPO
01GM5S2NXKYHYVJR25SMV7VYPZ,TEMA,KINTAMPO
01HS16TVYKSKFNTQD4ZW7DKVE5,ACCRA,KINTAMPO
01HS17JR4T99PVEKTBCE9445HA,ACCRA,KINTAMPO
01HS19KW7ZZW9CFM5QD7X70QK5,ACCRA,KINTAMPO
01HS19R7P9W1Y62C57FHVE01GF,ACCRA,KINTAMPO
01HS19YZARA3XM1MJZKH8EK04J,ACCRA,KINTAMPO
01HRZ3Q1QR71A3VTD8P9V0NVS6,ACCRA,KINTAMPO
01HRZ3KZBM73B2XAHRHVTMKVAT,TEMA,KINTAMPO
01HRZ3JEHEM045T1S8J11T5TH6,KINTAMPO,KINTAMPO
01HRZ3DBYKW9RNW2JK5VZN69WG,KINTAMPO,KINTAMPO
01HRZ1VXPMVWFEWDJHCAMHY5AK,ACCRA,KINTAMPO
01GM5YSZKDY542SDY1SZ65PFGJ,BOLGATANGA,KINTAMPO
01GM5YMMHBJQJ4G4AR5B7HW9Y4,BOLGATANGA,KINTAMPO
01HRZ1X5GHMM7XG992PHM8HF37,TEMA,KINTAMPO
01HRZ1X5N83XB6QSX7VPQKF7R4,ACCRA,KINTAMPO
01GM5XXK6B422NRPTDWQDP2C6M,TEMA,KINTAMPO
01HRZ26MAGQJEPYW57RM71XJQX,TEMA,KINTAMPO
01HRZ287VDQ5SNTQT0VJ3MMC3R,BOLGATANGA,KINTAMPO
01HRZ29ZPFXFF3GQY73EHRE1YT,TEMA,KINTAMPO
01GM5XT1BXN050EB2H6SRF8TCD,TEMA,KINTAMPO
01HRZ2ESEA04TNQYMY3NQP5NAA,BOLGATANGA,KINTAMPO
01HRZ2G59NWAESGA025JMPYV3B,TEMA,KINTAMPO
01HRZ2GW244E69SVZ7DEH7VY2K,BOLGATANGA,KINTAMPO
01HRZ2MECQF8KQGG7W6YVKBZKB,TEMA,KINTAMPO
01HRZ2SGAQMW9ECJCCAJS50G06,ACCRA,KINTAMPO
01HRZ2VQ19DHWQMDK40P9JPP24,ACCRA,KINTAMPO
01GM5XAP3ZB90MMSBFEEW82N00,KINTAMPO,KINTAMPO
01HRZ386RTCQA7ENCY1Z12YVE7,KINTAMPO,KINTAMPO
01HRZ38EV8K0DD6M5TV2JQTDKE,KOFORIDUA,KINTAMPO
01HRZ3AVBP75JB09YPS510X87R,ACCRA,KINTAMPO
01HRZ3AZF1EP7XT7MGJ00CRCZ3,KINTAMPO,KINTAMPO
01HS95KH8DZ8YSPZ2K6DCRQKEJ,TEMA,KINTAMPO
01HS966T2MXYTZFXK5XJFMHDEG,TEMA,KINTAMPO
01HSK4H0MDQADS45RN4KWP2T4V,ACCRA,KINTAMPO
01HSGNJY81ZTSPWFDH92G63PPK,TEMA,KINTAMPO
01HSGGS1VGRYWRWX5H8DEPXS1S,ACCRA,KINTAMPO
01GKVV3KE0CRK9Z321R1GNE0EP,TEMA,KINTAMPO
01GKVTWC0NY80EA3ZW6C54CYMG,TEMA,KINTAMPO
01HSGK7M01DP167TAF13DHWSH6,TEMA,KINTAMPO
01HSGK8SFF1WZ41HZVG7KG80P6,TEMA,KINTAMPO
01GKVTJBCTJE8Q7C0YEND0N7JD,BOLGATANGA,KINTAMPO
01HSGMHYDYEBB2ZYSBKFV4WJ1V,ACCRA,KINTAMPO
01HSGMJ4HSNM9166QMX1QHZJW7,ACCRA,KINTAMPO
01HSGN0YMY2RS7GJ3PA6XG4KPY,ACCRA,KINTAMPO
01HSGNHWC46438JD918VV360NS,TEMA,KINTAMPO
01HSGP3J930240SYWBJFY8XBJ6,ACCRA,KINTAMPO
01HSGFKNR1RP8C1M04A7ZWVXPK,ACCRA,KINTAMPO
01GKVTATEG88EAG41VN9AY7G2P,BOLGATANGA,KINTAMPO
01HSGPGHPHXA882HPS55B1BYRP,ACCRA,KINTAMPO
01HSGPN3F6G0BFS8V2BCAPRQ92,TEMA,KINTAMPO
01HSGPNRK8PT476J43A9H6V6GG,ACCRA,KINTAMPO
01HSGPR0PP5ERE6682FD2FTEC0,BOLGATANGA,KINTAMPO
01HSGQ796KGVEQSNTGCPKP8NRJ,ACCRA,KINTAMPO
01HSGQ918MF57RDMCABFS0NS1D,TEMA,KINTAMPO
01HSGQD82DJSWD41TY0JWAVP9N,ACCRA,KINTAMPO
01HSGQYF8JJF283VK9ZKB0BGAT,ACCRA,KINTAMPO
01HSGR0ATEMXYH2C3EZQYJE417,ACCRA,KINTAMPO
01HSGGK89BP6NR0AXSRD8XB5MR,ACCRA,KINTAMPO
01HSGF274SYQ4548A36K9KM3FH,ACCRA,KINTAMPO
01GKVRPMZ1VHGTEZA0HRRVS301,BOLGATANGA,KINTAMPO
01HSEBBDJ3RFJ53J75S4T8CT1X,TEMA,KINTAMPO
01HSE81PFN4DKMQZJEPPY91FV5,ACCRA,KINTAMPO
01HSE8AC57KDKZSRAXCJ8MZ4ZV,ACCRA,KINTAMPO
01GKVYAAVM7BXK6QFNNTR3AHGM,TEMA,KINTAMPO
01HSE993KCC4M1F5VS83TH8P3Q,ACCRA,KINTAMPO
01HSE9RBYXDPJ7E1M256ESD628,KINTAMPO,KINTAMPO
01HSE9WQ70R345T83597DM7TZ3,TEMA,KINTAMPO
01HSEAB1ZBA92V5BYENJHR64Z2,ACCRA,KINTAMPO
01HSEADV4Q477ZQVZZCQPDRRAN,ACCRA,KINTAMPO
01HSEANTZYKGJ54FGW5442XQ68,TEMA,KINTAMPO
01HSEB6JDQS2J59K9PF5JBSTHC,ACCRA,KINTAMPO
01HSEBGZ4RXPEVJMAGSFZNK65G,ACCRA,KINTAMPO
01HSGDB0BR01YRNKA6682M8N01,ACCRA,KINTAMPO
01HSEC60T2QXP4C0564ZRZTGRT,BOLGATANGA,KINTAMPO
01HSEC6HHJ98K338RDDK1PV4EB,BOLGATANGA,KINTAMPO
01HSECMRPEJSDRFXVDHVGJN529,BOLGATANGA,KINTAMPO
01HSEDFWEKJQSPXBCKVW1NRR8C,TEMA,KINTAMPO
01GKVW4EX61EAPB8T076VQTASC,KOFORIDUA,KINTAMPO
01HSEEW5X1CXGN1YN530HPPEXT,KOFORIDUA,KINTAMPO
01HSG41RPWR5PYAM87YVJ25S7A,ACCRA,KINTAMPO
01HSGC9H7CEQM4B1K44RKJ8ZZ5,ACCRA,KINTAMPO
01HSGCCK0HAA859XNRGTG0XWF5,ACCRA,KINTAMPO
01HSGCSM3VSJMNB9TQ4VR05YGK,ACCRA,KINTAMPO
01HSGR13MZE2T2NDYXZQX9Z9J9,ACCRA,KINTAMPO
01HSGRJA2XTH4B1EPZ07DQFV79,TEMA,KINTAMPO
01HS97TPD9Z5NAVJ36HJTZAB3Z,ACCRA,KINTAMPO
01HSK17NHEN7DDG4ZA0HWXS1ZW,TEMA,KINTAMPO
01HSGZYQSR93MAQ0D37GE0GK6D,BOLGATANGA,KINTAMPO
01HSH0BX5NFE9AAYZQ4TCCF6X0,ACCRA,KINTAMPO
01HSH0WP7V04VF0BMWEJ03F1TK,ACCRA,KINTAMPO
01HSH2EP00HHVET4HTNN535MA9,TEMA,KINTAMPO
01GKVET84WBJKJ6VM0GXPPJNVW,BOLGATANGA,KINTAMPO
01HSJTXGGKTEVCWK3EXRE7Z1VP,TEMA,KINTAMPO
01HSJVCD9MHH5KZGEBHCH3PTGY,ACCRA,KINTAMPO
01HSJYQ7SR3CKW4EQWXF7Q25PT,TEMA,KINTAMPO
01HSJYYT2B6PHD3GFMGFA9PFKZ,KOFORIDUA,KINTAMPO
01HSK02KNR5N28EVSJVXXKBR83,ACCRA,KINTAMPO
01HSK1AD11SCAG998RT2CFAWA8,BOLGATANGA,KINTAMPO
01HSGZSAFEVG9YJBYM3ZHCENGC,BOLGATANGA,KINTAMPO
01HSK1WQ7WAPQKQ4C87JZ66RYE,KINTAMPO,KINTAMPO
01HSK24ZP248JVH1B45DF1N571,KOFORIDUA,KINTAMPO
01HSK2D49WZ2Z2Y4M0CEMDCK32,TEMA,KINTAMPO
01HSK2SV6GC3EFMQ5KSXAGEXYC,TEMA,KINTAMPO
01HSK2T7A173RW62H2Y6B7PG5M,TEMA,KINTAMPO
01HSK36XPV5N1SZ745NBHKE90Y,TEMA,KINTAMPO
01HSK37PVM78HNTEY1QBAEY80D,TEMA,KINTAMPO
01HSK3AR1NZEY81XHQQCF3NT44,ACCRA,KINTAMPO
01GKV9BWEZPSWPKA2WQCPF6HXP,TEMA,KINTAMPO
01GKV7WGXM2M19QHYKPY7YN7JK,TEMA,KINTAMPO
01HSGZWYPVY370S8QCEQK14C9Z,ACCRA,KINTAMPO
01HSGZFFSW1P8YPFJR6F9XWA77,ACCRA,KINTAMPO
01HSGRRX7EG2RVX26EFA7E0D39,ACCRA,KINTAMPO
01HSGVSF1XWVNDVK8FNXWRTMH3,KINTAMPO,KINTAMPO
01HSGRT8GGJ09ZRDB7KGKS0H7X,ACCRA,KINTAMPO
01HSGS88ESME438DG840DPM2G9,TEMA,KINTAMPO
01HSGS8F60XECN8T6SEDN1Q23K,ACCRA,KINTAMPO
01HSGS8Q6VRMX0NEP7QZR94M7S,BOLGATANGA,KINTAMPO
01HSGSWDMVFZPN9JNTE8ZA1Y75,ACCRA,KINTAMPO
01HSGSYCFWE65ZKBTNZF1RNP72,ACCRA,KINTAMPO
01HSGTR2KS5BD15C10RWT82BXC,KOFORIDUA,KINTAMPO
01HSGV3FKW0DVP9TB3QKPHYC7Q,ACCRA,KINTAMPO
01GKVP48ZTA7WXJXFW9B2Q844B,TEMA,KINTAMPO
01HSGVMJBT6DKS00BR0R4W7MBE,KOFORIDUA,KINTAMPO
01HSGW9E8YK4N261RA0DDSR0EE,TEMA,KINTAMPO
01HSGZ8RXKCX3EQV53YBA1YNCX,ACCRA,KINTAMPO
01HSGWDB2G5K9KB4383DN7QWYM,ACCRA,KINTAMPO
01HSGWJES5PJHS2FKG1Y1XHMX5,KINTAMPO,KINTAMPO
01HSGWKZ2V6RVKRFNV3T3YGFVK,KINTAMPO,KINTAMPO
01HSGX28AZ2C4PB95S82S6S7N9,TEMA,KINTAMPO
01HSGXDN4HY3T9AHAY3SRH9NVC,ACCRA,KINTAMPO
01HSGXJ3GVB0MMJ34SP7AMBF8Q,KINTAMPO,KINTAMPO
01HSGXTH1RPR6EHEN38NCKRBHZ,TEMA,KINTAMPO
01HSGY2V3PC0RTYSJHKW8C7W0F,TEMA,KINTAMPO
01GKVJ6XBGVJ01YJVWQTV434ZA,BOLGATANGA,KINTAMPO
01HSGYJ3SCDV34YGAGVX2BRKD1,TEMA,KINTAMPO
01HSE7YQTFNEAKGPRHPYTE1TH1,BOLGATANGA,KINTAMPO
01GKVYQ791GZS27ETKBVYB134Z,BOLGATANGA,KINTAMPO
01HSE7PMPCXNYFAKGQNS1Q3P4H,ACCRA,KINTAMPO
01HSBJMS9KW0F907MDXFTM1G2V,TEMA,KINTAMPO
01HSBEN4YXJEAPRSKMABZH1CTX,ACCRA,KINTAMPO
01GM39P16VTB2CNJTFMF3G54ZP,BOLGATANGA,KINTAMPO
01HSBFS4M68ZVMBFP6TVWF5FZM,TEMA,KINTAMPO
01HSBFYP4GXXB93E650DRZ57E5,TEMA,KINTAMPO
01GM395H2Z3BTWDNX5QB8CTR70,BOLGATANGA,KINTAMPO
01HSBG22CSDF8SBX15HVBYEAAS,TEMA,KINTAMPO
01HSBG61MB95AMR159FXWCKWJE,TEMA,KINTAMPO
01HSBGCXRS1DZWZDDKJPGW9HEP,TEMA,KINTAMPO
01GM38FKAXGX6HT4N0BHWA2FXH,KINTAMPO,KINTAMPO
01HSBJK94YV06S2Y1CW630QTRY,ACCRA,KINTAMPO
01GM37QTJX2D67K67VXPHQC5E8,BOLGATANGA,KINTAMPO
01HSBDXHXJ6QE49YTH8XRYNCTH,TEMA,KINTAMPO
01HSBK90VHHJFHQ4VXCVSRZSEY,BOLGATANGA,KINTAMPO
01HSBKSA8P0MWQQSG838R4X95R,BOLGATANGA,KINTAMPO
01HSBM93JRQ98JKX9M3DXAT4ZA,ACCRA,KINTAMPO
01HSBMGQ7746YSGFF1SSBKJ7DP,ACCRA,KINTAMPO
01GM35WVRPAN47GR55WCKQDEMB,TEMA,KINTAMPO
01HSBMR9XY2J1MHKGB0J8GVFG3,ACCRA,KINTAMPO
01HSBNBSZXN9F06YCYA27AWC8F,ACCRA,KINTAMPO
01GM34SYSJ3X31ZEKGWWCX9RF9,TEMA,KINTAMPO
01HSBNHS7DC9T3EG61C0X7BG7Q,ACCRA,KINTAMPO
01HSBNP5CZSZVJ56R5TS78YP1X,ACCRA,KINTAMPO
01HSBE75XXZ1AKJD7G4YX1GR0V,TEMA,KINTAMPO
01HSBDS4A158QGGQF72GJF4PT0,KOFORIDUA,KINTAMPO
01HSE79ST29ZD17ZT98KS5H65D,TEMA,KINTAMPO
01HS99XEP6M9MWZGG5Z3PQWB60,TEMA,KINTAMPO
01HS981J4ZAQNNYP5TJ4GK45Q5,BOLGATANGA,KINTAMPO
01HS9872VV68FQ0C5PR9Y6C8HE,TEMA,KINTAMPO
01HS98APGPKG906BWR1165PVCV,BOLGATANGA,KINTAMPO
01GM3D0410MF4X137SPKR9YVNQ,BOLGATANGA,KINTAMPO
01HS98C0PEN6Y74T02G2QFGSZN,KOFORIDUA,KINTAMPO
01HS98F205B25ZMA99BJC4K6NB,BOLGATANGA,KINTAMPO
01GM3CVZK3ERMYK12J9PJZ6NT5,TEMA,KINTAMPO
01HS99C5Z0Z1MB4RDJQHM96PGV,TEMA,KINTAMPO
01GM3CS16QV0NC246NZ8K88MTP,BOLGATANGA,KINTAMPO
01GM3CBK62B2FP99C8FRK0S0SN,BOLGATANGA,KINTAMPO
01HS99YKNM12ZJAC9MZ20FENGM,TEMA,KINTAMPO
01HSBDP2XQA1ZGQZJPVDVH4Q66,KINTAMPO,KINTAMPO
01HS9AGB2BMVPY1W21QBJJ1Y0V,ACCRA,KINTAMPO
01HS9AHXV5VZZF34M32XKS30BH,TEMA,KINTAMPO
01HSB8C6G04HNQNMNXJ1YJ1A28,ACCRA,KINTAMPO
01HSBA2FAX8J6C8PRBTG14F6J3,ACCRA,KINTAMPO
01HSBAD1CXVZWRW9Y3TE23NC95,ACCRA,KINTAMPO
01HSBB2K0AM2CP0M58NZ7WF751,TEMA,KINTAMPO
01GM3AE27QX1B4FBMXH70XV8R4,KINTAMPO,KINTAMPO
01HSBBEV5JY072GGE8SCJYCPEJ,TEMA,KINTAMPO
01HSBBPEWQ3Z9XAQF69TTHSHTX,TEMA,KINTAMPO
01HSBC6ZCZ9PEBVG81SC634WJD,TEMA,KINTAMPO
01GM33ZW7D27XKC5GHBF5VVJ3C,KOFORIDUA,KINTAMPO
01HSBP14J4A4SF9DCEX4JZVRWR,ACCRA,KINTAMPO
01HSBP5S3SFD6TQSZQTFBBJ5RH,ACCRA,KINTAMPO
01HSE2EK72AYZ645W7GS581N2N,ACCRA,KINTAMPO
01GM2ZMZR7B8B61WX5EDS8K1PV,BOLGATANGA,KINTAMPO
01HSDW73WD6HV5RY8N06Y86TWK,ACCRA,KINTAMPO
01HSDWPQBR193H9TTYC9574DYA,ACCRA,KINTAMPO
01HSDXD3CEEDZ25JF03JATKG1R,KOFORIDUA,KINTAMPO
01HSDYAAM0EVSV9EX0YPX0ZRKZ,TEMA,KINTAMPO
01GM2YDDPBE5F0019QPHDG0EMS,TEMA,KINTAMPO
01HSDYHCKVHM4D529E37EYZ3CP,ACCRA,KINTAMPO
01HSDZHEKPCX44BYHRXXXXWP3F,TEMA,KINTAMPO
01HSDZTPAXSHDKPTC6KJA0TTCD,ACCRA,KINTAMPO
01HSE0CFNY4S770TMFG21WAAQF,TEMA,KINTAMPO
01HSE33JZM5N5EXKEPQY6NMWP7,TEMA,KINTAMPO
01HSBPGDJVBBVA2APA45FJHA5N,ACCRA,KINTAMPO
01HSE39PA8H4WWK6EEZF70MJGE,ACCRA,KINTAMPO
01HSE3YYJB5G93ZCT0ZYT5WVZE,TEMA,KINTAMPO
01HSE4H73F2C1WNXV1A5EE62CP,ACCRA,KINTAMPO
01HSE4JGMVA15P948B7WRV482Z,ACCRA,KINTAMPO
01GKW0YMM2M2A98VKBRQ39KDYX,TEMA,KINTAMPO
01HSE4S2NFZVT5D5A3RJKKNZRT,ACCRA,KINTAMPO
01HSE5HGKPCJ5X2GNBD6ZC2V0D,ACCRA,KINTAMPO
01HSE6BX1144K11ZNP9Q1PWQ8T,BOLGATANGA,KINTAMPO
01HSE6PAH9VM4XTN2DDVXWMA7F,ACCRA,KINTAMPO
01HSE6XKJ62RAPAW2M372QRMP4,ACCRA,KINTAMPO
01HSDNEJFTBBVZX9KZ4M3209BB,ACCRA,KINTAMPO
01HSDJQPY2A8MWBK64C55GRTYR,ACCRA,KINTAMPO
01HSBXJGNSY1398HZT1GR4V5DK,KOFORIDUA,KINTAMPO
01HSBXDJH6GSQD1XVEXYS8YDXW,KOFORIDUA,KINTAMPO
01HSBPM4ZG0NH42C1RKR9C1TW2,ACCRA,KINTAMPO
01HSBPYCR06K14P00R5SD0GN1V,TEMA,KINTAMPO
01HSBQAX3MB7784GR2GEVR2JRZ,KINTAMPO,KINTAMPO
01HSBQDXCT0TH292YEN6BDSSH3,ACCRA,KINTAMPO
01HSBQJ83B3F9S54855C1PHD7H,ACCRA,KINTAMPO
01HSBQW7GJ5CBNVHANJ8FGKY7H,ACCRA,KINTAMPO
01HSBRHEWX34E16JGB12SRX1H3,ACCRA,KINTAMPO
01HSBRMPAWGEKZZZPE05M1PYVG,KINTAMPO,KINTAMPO
01HSBRPCP7ZV0P6B1HR90M9ET9,ACCRA,KINTAMPO
01HSBS3EF81JAP192D5QQMB1CR,ACCRA,KINTAMPO
01HSBS4GE4T10Q7NHA85FPRQ4Q,KINTAMPO,KINTAMPO
01HSBS4KJW2EJEAG1133J04FH7,ACCRA,KINTAMPO
01GM314FVV2D5VPSYVQGY4YKRE,BOLGATANGA,KINTAMPO
01HSBS7DKYZXFSKGNQNMG6RJMC,TEMA,KINTAMPO
01HSBT3XQ8R3JJAJFGJK7YCRQN,BOLGATANGA,KINTAMPO
01GM30W53CYZ8EJHP2HAZDHCET,TEMA,KINTAMPO
01HSBT4J5BPAPA3EA4YK7WZQ7D,BOLGATANGA,KINTAMPO
01HSBT7JYT3ZEV8QBNW8RWZMF1,BOLGATANGA,KINTAMPO
01HSBTMT7695T2XAB2ZK92CBRM,ACCRA,KINTAMPO
01HSBW4SBXYCK9P56BQZCFY827,ACCRA,KINTAMPO
01HSBW5FFPV1YZETQ46C63F0S5,KOFORIDUA,KINTAMPO
01HQAZA1AJ7S6BHA24N9S12SHG,ACCRA,KINTAMPO
01HQAYXM0W6XSCFPKKKAPRVF9Y,TEMA,KINTAMPO
01HMGVXMPH8D615FW3KBA8X4BE,BOLGATANGA,KINTAMPO
01HNG0W9VYGEQE0CV2Y21RPWH3,BOLGATANGA,KINTAMPO
01HNFYEK8BRZNZFB80PBHB0AEB,ACCRA,KINTAMPO
01HNFYHGNQA351MMHQMYPSZXR5,KOFORIDUA,KINTAMPO
01HNFYX8H85NG9A69M4VXP2E52,ACCRA,KINTAMPO
01HNFZ4M8W35D0FPMY2FSFKTQG,KOFORIDUA,KINTAMPO
01HNFZ5KWBMPBK164ZWN78P8FF,TEMA,KINTAMPO
01HNFZ9P2Z8CJZAFZENS2WWJS0,TEMA,KINTAMPO
01HNFZAWX5T40QF70A9SH981C4,ACCRA,KINTAMPO
01GPE99CMMG3H9FGV1JFMW2WZY,BOLGATANGA,KINTAMPO
01HNG0E720ACCP92MFFR0ZSGHB,KINTAMPO,KINTAMPO
01HNG0N6YXPQPBB2WF1YFG7CXY,ACCRA,KINTAMPO
01HNG25B3R3Q7D35F8PKNJF6KM,TEMA,KINTAMPO
01GPE9Y6XNPSY9KK2FMX3TS642,TEMA,KINTAMPO
01HNG25YENCRG39QAMAJCRBEYM,KOFORIDUA,KINTAMPO
01HNG2AJE831KQA9HTFB41EH1W,BOLGATANGA,KINTAMPO
01GPE8S6G2R526FS9GY66N59BV,TEMA,KINTAMPO
01HNG2D5THFWAZ2YEE2J24AAJX,ACCRA,KINTAMPO
01GPE8RC98V4D48BP7B5HB0D6G,BOLGATANGA,KINTAMPO
01HNG2YVS0HVQEZK2K5AE94S7J,ACCRA,KINTAMPO
01HNG3KQJJGCP7M65B403D7CSM,TEMA,KINTAMPO
01HNG3VEYRRNAYCEPAJM9WNW78,TEMA,KINTAMPO
01HNG4EM0ZZ38DXJXWMNX6SDAA,TEMA,KINTAMPO
01HNG4NQ7MG2905Q83N08AATNP,ACCRA,KINTAMPO
01GPE9QAPZMABAGK1MG2KTHQE5,BOLGATANGA,KINTAMPO
01HNFXPXHSDD6SEWTJTJX9NT76,ACCRA,KINTAMPO
01HNG4X9SP25ZTRV5DG9H28GYP,ACCRA,KINTAMPO
01HNFS1T0B7XJ5R17MG54CFBM6,ACCRA,KINTAMPO
01GPECA7VMW6ERYGSG6HG8B5X5,TEMA,KINTAMPO
01HNFPGJ1ZMG5JKZWE4EXPEAV5,TEMA,KINTAMPO
01HNFPYGR9XRXPMAG07DE3GSKA,ACCRA,KINTAMPO
01HNFQP3GJ93G4C7D4AFPZR75C,ACCRA,KINTAMPO
01HNFQP5884GSBR807JVN5M98N,ACCRA,KINTAMPO
01HNFQRZEC7KRC3HS58FX2Q085,TEMA,KINTAMPO
01GPEBSDZSZPBTNVBY9T61M29E,TEMA,KINTAMPO
01HNFRDZZZT8BJWS98CQ3PF52A,TEMA,KINTAMPO
01GPEBQ5JWE2APZZFPTV3190P2,TEMA,KINTAMPO
01HNFRG0N22ZWP4XK080B10T8Z,KOFORIDUA,KINTAMPO
01HNFS5EKA6TFVB4JPKAZHYPCG,ACCRA,KINTAMPO
01HNFX9F2HWFH8FQ69RGC6GXG6,ACCRA,KINTAMPO
01GPEBFKX7BCBV1C6XC8QNZYM6,KOFORIDUA,KINTAMPO
01HNFSFFKSEE7R0MYZXAM8BZBV,ACCRA,KINTAMPO
01HNFTM82CPQK1JYG58BWV5APT,TEMA,KINTAMPO
01HNFTX36S4H5R5MBDKYRXNSMT,TEMA,KINTAMPO
01HNFVT0725KSFAHYPTFX59382,ACCRA,KINTAMPO
01GPEAS5J2NCMV954MVDWGFVDG,BOLGATANGA,KINTAMPO
01GPEAQTNYVC7SNZPAKXY2QPYT,BOLGATANGA,KINTAMPO
01HNFW4VWK8Q3325H6J5CD16D6,ACCRA,KINTAMPO
01HNFWCG1FACN33V2F8TYD4KSZ,ACCRA,KINTAMPO
01HNFWKE6Y63DK3VEG8T8W5WT5,ACCRA,KINTAMPO
01HNG4NY9X3FD5GP022T74VV6T,ACCRA,KINTAMPO
01GPE8854WQSCG4MNFG706HMRN,BOLGATANGA,KINTAMPO
01HNJHWJQJ7J0NXP61JJ9NV2Q0,ACCRA,KINTAMPO
01GPE54CZBHBFXS3KA3EE8376J,TEMA,KINTAMPO
01HNJB4XJJTK4TD9X431J6AX44,ACCRA,KINTAMPO
01HNJCBBA0368WQTQYT7PNS4YP,TEMA,KINTAMPO
01HNJCBFDQ9WNHVF5BX2BPD7GG,BOLGATANGA,KINTAMPO
01HNJCG98GGZM0NQPAY9KENC0N,ACCRA,KINTAMPO
01GPE5F5468KGPP5539FTABGCG,KOFORIDUA,KINTAMPO
01HNJCJXRVV7MN1VES51JZ7BF1,KOFORIDUA,KINTAMPO
01HNJCVB4ENNJRYGYWJYBQ6N0E,TEMA,KINTAMPO
01HNJD3EEJT0D15BSN499VFE3W,ACCRA,KINTAMPO
01GPE57D28VTB5VDMNQHWTDWP0,TEMA,KINTAMPO
01HNJE740JFH0XAMP5HGM7N1R7,ACCRA,KINTAMPO
01HNJENMDY3P3FNB1KR1GG3X02,ACCRA,KINTAMPO
01HNJAHG4ZNX8XXD6DZ999XDNQ,ACCRA,KINTAMPO
01HNJF5R383Z6BQPH6473WW9J8,TEMA,KINTAMPO
01HNJFB89DT2851TY7CQV0VV8J,ACCRA,KINTAMPO
01HNJFF3S96BE7873K0PJ6AMS0,ACCRA,KINTAMPO
01HNJFN398Q6XFHPQ9TNT1B3AZ,ACCRA,KINTAMPO
01HNJFQAEPRG8X7DM9T0T1VCTR,BOLGATANGA,KINTAMPO
01HNJG55348RRBTRD899FK6XDR,ACCRA,KINTAMPO
01GPE4QCYC8P7Z5TJY0E2TDDX0,TEMA,KINTAMPO
01HNJGNFPT6495B8JKDP82Y8N6,KOFORIDUA,KINTAMPO
01HNJGTM4G14QA0EXSA459NNQK,ACCRA,KINTAMPO
01HNJGWYZTCB16BRTFAYNF53R4,ACCRA,KINTAMPO
01HNJB0MCYSMTSBWRNSBE5YH4S,ACCRA,KINTAMPO
